차량 구분,연도,월,수출량,차종,거래 유형,판매량,공장명(국가),공장 코드,공장판매량,현지판매량,지역명
일반 차량,2024,6월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2024,6월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2024,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2024,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,388.0,아시아/태평양
일반 차량,2024,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2024,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2024,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,169.0,동유럽
일반 차량,2024,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2024,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2024,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2024,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2024,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2024,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2024,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2024,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,275.0,아시아/태평양
일반 차량,2024,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2024,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2024,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,168.0,동유럽
일반 차량,2024,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2024,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2024,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2024,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2024,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2024,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2024,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2024,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,495.0,아시아/태평양
일반 차량,2024,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2024,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2024,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,110.0,동유럽
일반 차량,2024,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2024,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2024,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2024,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2024,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2024,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2025,10월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2025,10월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,10월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2025,10월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2025,10월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,동유럽
일반 차량,2025,10월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2025,10월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2025,10월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2025,10월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2025,10월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2025,10월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2025,11월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2025,11월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,11월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2025,11월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2025,11월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,동유럽
일반 차량,2025,11월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2025,11월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2025,11월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2025,11월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2025,11월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2025,11월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2025,12월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2025,12월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,12월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2025,12월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2025,12월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,동유럽
일반 차량,2025,12월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2025,12월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2025,12월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2025,12월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2025,12월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2025,12월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2025,1월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2025,1월,0.0,K3,내수,0.0,CKD,DYK,0.0,128.0,아시아/태평양
일반 차량,2025,1월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2025,1월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2025,1월,0.0,K3,내수,0.0,CKD,DYK,0.0,248.0,동유럽
일반 차량,2025,1월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2025,1월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2025,1월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2025,1월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2025,1월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2025,1월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2025,2월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2025,2월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,2월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2025,2월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2025,2월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,동유럽
일반 차량,2025,2월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2025,2월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2025,2월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2025,2월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2025,2월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2025,2월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2025,3월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2025,3월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,3월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2025,3월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2025,3월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,동유럽
일반 차량,2025,3월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2025,3월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2025,3월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2025,3월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2025,3월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2025,3월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2025,4월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2025,4월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,4월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2025,4월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2025,4월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,동유럽
일반 차량,2025,4월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2025,4월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2025,4월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2025,4월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2025,4월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2025,4월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2025,5월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2025,5월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,5월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2025,5월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2025,5월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,동유럽
일반 차량,2025,5월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2025,5월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2025,5월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2025,5월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2025,5월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2025,5월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2025,6월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2025,6월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,6월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2025,6월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2025,6월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,동유럽
일반 차량,2025,6월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2025,6월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2025,6월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2025,6월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2025,6월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2025,6월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2025,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2025,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2025,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2025,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,동유럽
일반 차량,2025,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2025,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2025,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2025,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2025,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2025,7월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2025,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2025,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2025,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2025,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,동유럽
일반 차량,2025,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2025,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2025,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2025,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2025,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2025,8월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2025,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아프리카
일반 차량,2025,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,아시아/태평양
일반 차량,2025,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,캐나다
일반 차량,2025,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중국
일반 차량,2025,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,동유럽
일반 차량,2025,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,유럽
일반 차량,2025,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,인도
일반 차량,2025,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중남미
일반 차량,2025,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,멕시코
일반 차량,2025,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,중동
일반 차량,2025,9월,0.0,K3,내수,0.0,CKD,DYK,0.0,0.0,미국
일반 차량,2023,10월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,아프리카
일반 차량,2023,10월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,199.0,아시아/태평양
일반 차량,2023,10월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,캐나다
일반 차량,2023,10월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중국
일반 차량,2023,10월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,400.0,동유럽
일반 차량,2023,10월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,유럽
일반 차량,2023,10월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,인도
일반 차량,2023,10월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중남미
일반 차량,2023,10월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,멕시코
일반 차량,2023,10월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중동
일반 차량,2023,10월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,미국
일반 차량,2023,11월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,아프리카
일반 차량,2023,11월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,275.0,아시아/태평양
일반 차량,2023,11월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,캐나다
일반 차량,2023,11월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중국
일반 차량,2023,11월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,350.0,동유럽
일반 차량,2023,11월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,유럽
일반 차량,2023,11월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,인도
일반 차량,2023,11월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중남미
일반 차량,2023,11월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,멕시코
일반 차량,2023,11월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중동
일반 차량,2023,11월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,미국
일반 차량,2023,12월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,아프리카
일반 차량,2023,12월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,389.0,아시아/태평양
일반 차량,2023,12월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,캐나다
일반 차량,2023,12월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중국
일반 차량,2023,12월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,300.0,동유럽
일반 차량,2023,12월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,유럽
일반 차량,2023,12월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,인도
일반 차량,2023,12월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중남미
일반 차량,2023,12월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,멕시코
일반 차량,2023,12월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중동
일반 차량,2023,12월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,미국
일반 차량,2023,1월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,아프리카
일반 차량,2023,1월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,아시아/태평양
일반 차량,2023,1월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,캐나다
일반 차량,2023,1월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중국
일반 차량,2023,1월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,동유럽
일반 차량,2023,1월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,유럽
일반 차량,2023,1월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,59.0,인도
일반 차량,2023,1월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중남미
일반 차량,2023,1월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,멕시코
일반 차량,2023,1월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중동
일반 차량,2023,1월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,59.0,미국
일반 차량,2023,2월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,아프리카
일반 차량,2023,2월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,141.0,아시아/태평양
일반 차량,2023,2월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,캐나다
일반 차량,2023,2월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중국
일반 차량,2023,2월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,동유럽
일반 차량,2023,2월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,유럽
일반 차량,2023,2월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,인도
일반 차량,2023,2월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중남미
일반 차량,2023,2월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,멕시코
일반 차량,2023,2월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중동
일반 차량,2023,2월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,미국
일반 차량,2023,3월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,아프리카
일반 차량,2023,3월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,378.0,아시아/태평양
일반 차량,2023,3월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,캐나다
일반 차량,2023,3월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중국
일반 차량,2023,3월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,동유럽
일반 차량,2023,3월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,유럽
일반 차량,2023,3월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,인도
일반 차량,2023,3월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중남미
일반 차량,2023,3월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,멕시코
일반 차량,2023,3월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중동
일반 차량,2023,3월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,미국
일반 차량,2023,4월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,아프리카
일반 차량,2023,4월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,319.0,아시아/태평양
일반 차량,2023,4월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,캐나다
일반 차량,2023,4월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중국
일반 차량,2023,4월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,동유럽
일반 차량,2023,4월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,유럽
일반 차량,2023,4월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,인도
일반 차량,2023,4월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중남미
일반 차량,2023,4월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,멕시코
일반 차량,2023,4월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중동
일반 차량,2023,4월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,미국
일반 차량,2023,5월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,아프리카
일반 차량,2023,5월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,52.0,아시아/태평양
일반 차량,2023,5월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,캐나다
일반 차량,2023,5월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중국
일반 차량,2023,5월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,20.0,동유럽
일반 차량,2023,5월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,유럽
일반 차량,2023,5월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,인도
일반 차량,2023,5월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중남미
일반 차량,2023,5월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,멕시코
일반 차량,2023,5월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중동
일반 차량,2023,5월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,미국
일반 차량,2023,6월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,아프리카
일반 차량,2023,6월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,71.0,아시아/태평양
일반 차량,2023,6월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,캐나다
일반 차량,2023,6월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중국
일반 차량,2023,6월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,70.0,동유럽
일반 차량,2023,6월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,유럽
일반 차량,2023,6월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,인도
일반 차량,2023,6월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중남미
일반 차량,2023,6월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,멕시코
일반 차량,2023,6월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중동
일반 차량,2023,6월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,미국
일반 차량,2023,7월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,아프리카
일반 차량,2023,7월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,97.0,아시아/태평양
일반 차량,2023,7월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,캐나다
일반 차량,2023,7월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중국
일반 차량,2023,7월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,95.0,동유럽
일반 차량,2023,7월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,유럽
일반 차량,2023,7월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,인도
일반 차량,2023,7월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중남미
일반 차량,2023,7월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,멕시코
일반 차량,2023,7월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중동
일반 차량,2023,7월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,미국
일반 차량,2023,8월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,아프리카
일반 차량,2023,8월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,49.0,아시아/태평양
일반 차량,2023,8월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,캐나다
일반 차량,2023,8월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,중국
일반 차량,2023,8월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,120.0,동유럽
일반 차량,2023,8월,0.0,K3,내수,0.0,CKD (excl. Russia),DYK,0.0,0.0,유럽
