공장명(국가),차종,거래 구분,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12, 2025-01 , 2025-02 
베트남,Elantra (AD),내수,,,,,,,,,,,,,,,,,415 ,518 ,4 ,264 ,96 ,4 ,260 ,64 ,512 ,715 ,150 ,669 ,262 ,732 ,632 ,658 ,610 ,238 ,726 ,873 ,597 ,363 ,632 ,91 ,721 ,717 ,418 ,422 ,305 ,510 ,123 ,389 ,240 ,370 ,408 ,12 ,267 ,527 ,516 ,496 ,441 ,532 ,60 ,333 ,,,,,,,,,,,,,1 ,179 ,285 ,13 ,4 ,- ,- ,- ,- ,- ,- ,- , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,
베트남,Elantra (CN7v),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- ,- ,- ,- ,- ,- ,- ,- ,- ,895 ,817 ,79 , 57 , 147 , 297 , 290 , 332 , 53 , 172 , 222 , 157 , 211 , 175 , 45 , 151 , 90 , 87 , 130 , 255 , 223 , 123 , 41 , 227 , 115 , 66 , 65 , 119 , 61 
베트남,Kona (OS),내수,,,,,,,,,,,,,,,,,,,,,,,,,380 ,521 ,470 ,589 ,555 ,364 ,480 ,687 ,738 ,778 ,"1,045 ",360 ,370 ,509 ,693 ,481 ,596 ,598 ,487 ,484 ,360 ,785 ,619 ,629 ,300 ,512 ,646 ,85 ,504 ,576 ,896 ,791 ,553 ,898 ,724 ,600 ,659 ,303 ,571 ,745 ,781 ,299 ,91 ,146 ,547 ,209 ,476 ,395 ,386 ,330 ,63 ,2 ,- ,- ,- ,- ,- ,- ,- ,- , - , - , - , - , - , - , - , - , - , - , - , 295 ,,,,,,,,,,,,,,
베트남,Venue (QXv),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 60 , 4 , 316 , 508 , 698 , 189 , 62 , 40 , 360 , 350 , 290 , 287 , 299 , 374 
베트남,Creta (SU2v),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , 567 ," 1,148 ", 654 , 464 , 230 , 724 , 803 , 454 , 388 , 316 , 821 , 570 , 660 , 563 , 684 , 694 , 663 , 958 , 988 , 444 , 812 , 788 
베트남,Tucson (TL),내수,,,,,,,,,,,,,,,,,,,,81 ,386 ,487 ,347 ,32 ,474 ,171 ,664 ,274 ,733 ,684 ,581 ,146 ,16 ,5 ,2 ,,360 ,497 ,"1,059 ",486 ,699 ,515 ,954 ,759 ,860 ,844 ,892 ,805 ,645 ,610 ,746 ,20 ,666 ,913 ,"1,107 ",823 ,873 ,"1,121 ","1,101 ",992 ,958 ,600 ,780 ,872 ,478 ,841 ,565 ,630 ,845 ,690 ,648 ,133 ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,
베트남,Tuscon (NX4v),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,"1,041 ",450 ,360 ,455 ,594 ,595 ,668 ,658 ,"1,049 ",692 ,688 ,423 ,417 , 296 , 763 , 954 , 470 , 675 , 32 , 109 , 40 , 88 , 610 , 616 , 391 , 174 , 153 , 325 , 458 , 535 , 380 , 439 , 500 , 248 , 904 ," 1,182 ", 634 , 673 , 460 
베트남,Santa Fe (DM),내수,,,,,,,,,,,,,,,,,478 ,185 ,83 ,420 ,3 ,22 ,122 ,612 ,,,,,,,,,,,,355 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
베트남,Santa Fe (TM),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 ,383 ,713 ,906 ,843 ,369 ,243 ,443 ,779 ,927 ,724 ,900 ,764 ,892 ,779 ,805 ,862 ,"1,124 ",756 ,745 ,21 ,740 ,"1,057 ","1,063 ",965 ,795 ,"1,026 ","1,136 ","1,267 ",832 ,697 ,910 ,292 ,"1,438 ","1,591 ","1,031 ","1,250 ",933 ,807 ,873 ,"1,013 ",903 ,"1,019 ",930 ,675 ,466 ,743 ,"1,268 ",791 ,"1,005 ",983 ,878 ,906 ," 1,058 ", 528 , 413 , 259 , 295 , 22 , 222 , 419 , 330 , 520 , 451 , 179 , 57 , 394 , 448 , 349 , 840 , 615 , 416 , 593 , 13 , 2 , - , - , - , - 
베트남,Santa Fe HEV (TMv HEV),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , 63 , 11 , 7 , 12 , 10 , 30 , - , 5 , 30 , - , - , - , - , 90 , 24 , 1 , - , - , - 
베트남,Palisade (LX2v),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , - , 30 , 147 , 139 , 245 , 186 , 208 , 96 , 120 , 270 , 93 , 91 , 51 , 150 , 284 , 76 , 74 , 88 , 59 
베트남,Kusto (KUv),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , - , 163 , 368 , 604 , 666 , 422 , 207 , 89 , 152 , 410 , 147 , 121 , 126 , 411 , 246 , 88 , 7 , 187 , 103 
베트남,IONIQ5 (NEv),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , 28 , 30 , - , 1 , 1 , 30 , - , - , - , - , 29 , - , - , 1 , - , - , - , - , - 
베트남,Porter (HR),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,371 ,346 ,639 ,579 ,190 ,285 ,276 ,333 ,80 ,70 ,80 ,80 ,,,1 ,1 ,385 ,402 ,452 ,300 ,200 ,240 ,90 ,160 ,260 ,90 ,281 ,170 ,112 ,287 ,257 ,227 ,407 ,300 ,210 ,115 ,245 ,150 ,298 ,241 ,235 ,275 ,257 ,374 ,240 ,380 ,307 ,183 ,390 ,300 ,300 ,270 ,300 ,450 ,360 ,384 ,305 ,301 , 360 , 90 , 450 , 346 , 208 , 191 , 406 , 213 , 286 , 264 , 186 , 60 , 268 , 181 , 297 , 70 , 447 , 193 , 339 , - , 342 , 268 , 62 , 291 , 395 , 325 
베트남,Mighty (LT),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,89 ,330 ,576 ,43 ,340 ,207 ,31 ,90 ,3 ,1 ,,,,39 ,9 ,101 ,301 ,330 ,300 ,295 ,215 ,179 ,- ,1 ,- ,- ,- ,- ,- ,- ,82 ,163 ,175 ,144 ,95 ,151 ,209 ,179 ,267 ,93 ,179 ,239 ,94 ,150 ,210 ,180 ,270 ,152 ,330 ,233 ,125 ,150 ,186 ,264 ,239 ,181 ,300 , 80 , 130 , 209 , 121 , 60 , 60 , 60 , 90 , 90 , 121 , 120 , 31 , 157 , 113 , 150 , 240 , 90 , 153 , 71 , 198 , 93 , 119 , 210 , 1 , 129 , 261 
베트남,Mighty (VT),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450 ,269 ,661 ,379 ,547 ,201 ,,1 ,,4 ,,,,3 ,,,11 ,- ,131 ,59 ,31 ,98 ,33 ,25 ,31 ,29 ,102 ,134 ,65 ,30 ,150 ,89 ,91 ,29 ,60 ,176 ,100 ,142 ,209 ,246 ,- ,210 ,120 ,180 ,210 ,212 ,298 ,329 ,302 ,270 ,240 ,210 ,- , 240 , 300 , 120 , - , 150 , 149 , 88 , 118 , 247 , 85 , 32 , 150 , 180 , 12 , 168 , 266 , 154 , 240 , 153 , 156 , 278 , 228 , - , 66 , 120 , 512 
베트남,Mighty (QT),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- ,- ,31 ,- ,59 ,60 ,- ,- ,61 ,30 ,- ,- ,31 ,39 ,46 ,65 ,41 ,108 ,30 ,120 ,- ,180 ,121 ,- ,162 ,18 ,90 ,60 ,60 ,150 ,60 ,31 ,- ,30 ,- ,- , 90 , - , 30 , - , - , - , - , - , - , 29 , - , - , 30 , 30 , - , - , 30 , 60 , - , 90 , - , 61 , - , - , - , - 
베트남,Mighty (QTc),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- ,- ,- ,- ,- ,102 ,30 ,68 ,179 ,123 ,136 ,237 ,19 ,169 ,109 ,123 ,147 ,60 ,207 ,180 ,30 ,152 ,113 ,10 ,180 ,90 ,60 ,60 ,90 ,60 ,90 ,59 ,1 ,60 ,60 ,- , 59 , 1 , 60 , - , - , - , - , - , - , - , - , - , - , - , 30 , 21 , 39 , 30 , - , 28 , 2 , - , - , - ,,
베트남,County (CSv),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 66 , - 
베트남,Solati (Euv),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 257 , 227 
베트남,Santa Fe (MX5v),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , - , 584 , 630 ," 1,053 ", 418 , 731 , 505 
베트남,Truck,내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 ,280 ,183 ,210 ,187 ,183 ,237 ,206 ,320 ,190 ,315 ,252 ,370 ,516 ,366 ,239 ,214 ,360 ,330 ,363 ,92 ,143 ,91 ,- ,163 ,,,,,,,20 ,- ,- ,- ,- ,- ,19 ,- ,15 ,88 ,119 ,39 ,70 ,91 ,15 ,21 ,- ,50 ,144 ,139 ,185 ,110 ,116 ,146 ,204 , 79 , 192 , 219 , 192 , 147 , 180 , 221 , 182 , 243 , 189 , 275 , 274 ,,,,,,,,,,,,,,
베트남,Mighty (LTv),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 ,30 ,- ,60 ,60 ,- ,- ,30 ,60 ,20 ,10 ,60 ,,
베트남,Truck,수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 222 , 129 , 160 , 197 , 324 , 254 , 158 , 323 , 135 , 344 , 278 , 90 ,,
베트남,Santa Fe (MX5v),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 , - 
베트남,Palisade (LX2v),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 78 , 34 
베트남,Solati (Euv),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 24 , 20 
러시아,Truck,내수,,,,,,,,,,,,,,,,,,,,,,,,,,, 10 ,, 7 ,, 5 ,8 ,1 ,23 ,3 ,32 ,, 93 , 57 , 116 , 35 , 103 , 96 ,143 ,26 ,33 ,5 ,, - , 78 , 85 , 180 , 20 , 30 , 150 ,195 ,91 ,120 ,88 ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
러시아,PV,내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375 ,315 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
러시아,CV,내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , 120 , 74 , 113 , 132 , 115 , 139 ,71 ,140 ,149 ,150 ,150 , 120 , 150 , 124 , 80 , - , 62 , 9 , 87 , 104 , 108 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,
